model_family,series_id,dataset,location_id,country,city_or_region,difficulty,primary_clue_type,gt_lat,gt_lon,pred_lat,pred_lon,error_km,distance_source,published_points,spawn_delta_km,partial,stopped_at,recording_id,model_field,source_file
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,56.5500469,9.2999268,70.050706,recomputed_geodesic,,0.000000,False,2026-09-08T21:58:31.066Z,ogrr-2026-09-08T21-57-19-299Z-89749855-3f3c-4291-b928-1a19656e51a1,gemini-3.8-flash-high aided,gemini-3.8-flash-high-aided/europe-hard/rounds/round-07.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,62.0015946,26.0046387,331.256201,recomputed_geodesic,,0.000000,False,2026-09-08T22:03:21.511Z,ogrr-2026-09-08T21-59-26-110Z-86a2be45-a53f-418e-bda4-bd14618d4346,gemini-3.8-flash-high aided,gemini-3.8-flash-high-aided/europe-hard/rounds/round-08.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,48.8527018,2.3691952,0.071460,recomputed_geodesic,,0.000000,False,2026-09-09T05:46:00.782Z,ogrr-2026-09-09T05-45-05-545Z-fb4da93f-be7e-40fc-980d-5138023ec731,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-01.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,52.5217999,13.4132016,0.186579,recomputed_geodesic,,0.000000,False,2026-09-09T05:47:49.887Z,ogrr-2026-09-09T05-46-29-786Z-595e4cd2-1701-4cbf-8bd2-62a7398d5b06,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-02.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,47.8012006,13.0471981,0.438992,recomputed_geodesic,,0.000000,False,2026-09-09T05:50:15.814Z,ogrr-2026-09-09T05-48-28-565Z-52b2ff17-4588-42c8-8b6c-44d3016e328b,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-03.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,48.8126012,14.3127984,0.013009,recomputed_geodesic,,0.000000,False,2026-09-09T05:54:05.907Z,ogrr-2026-09-09T05-51-03-252Z-e9d9221e-dc3a-4f45-afc9-5225705f246b,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-04.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,44.8727016,13.8474995,0.264964,recomputed_geodesic,,0.000000,False,2026-09-09T05:57:42.488Z,ogrr-2026-09-09T05-55-01-062Z-4a6abaaa-741b-4b79-8283-28a3ecadd39d,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-05.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,50.8876009,14.8414993,1.504341,recomputed_geodesic,,0.000000,False,2026-09-09T06:01:57.013Z,ogrr-2026-09-09T05-58-47-003Z-a0ab60e5-6ed8-4afd-a897-315a60202751,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-06.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.9566997,14.7429979,0.124188,recomputed_geodesic,,0.000000,False,2026-09-09T06:07:01.536Z,ogrr-2026-09-09T06-03-17-006Z-03f49306-8992-4fdb-b773-4f5a4a01bf6e,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-07.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,60.8638003,7.1142000,0.207733,recomputed_geodesic,,0.000000,False,2026-09-09T06:12:51.142Z,ogrr-2026-09-09T06-08-29-929Z-f8f1f1ab-fa71-4be9-811f-c8b46f287ce4,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-easy/rounds/round-08.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,39.4645018,-0.3667974,0.260676,recomputed_geodesic,,0.000000,False,2026-09-09T06:23:24.967Z,ogrr-2026-09-09T06-19-01-445Z-56d894e2-820a-47b9-a9a3-8b606d40b5fd,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-01.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,44.4939972,11.3199949,0.412391,recomputed_geodesic,,0.000000,False,2026-09-09T06:30:13.268Z,ogrr-2026-09-09T06-25-13-030Z-2b7feb42-0f9b-46de-b3bd-41199e697c90,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-02.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,52.1086011,5.0881988,0.718630,recomputed_geodesic,,0.000000,False,2026-09-09T06:39:04.118Z,ogrr-2026-09-09T06-34-03-712Z-1f895475-55ca-4327-b8c0-8bc0eb9daca2,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-03.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,50.9150007,3.9500141,16.423169,recomputed_geodesic,,0.000000,False,2026-09-09T06:47:00.025Z,ogrr-2026-09-09T06-41-59-513Z-08580b77-cb1a-4ee4-860f-dd9847a06693,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-04.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,40.2152023,-8.4284019,0.457723,recomputed_geodesic,,0.000000,False,2026-09-09T06:55:06.382Z,ogrr-2026-09-09T06-50-05-763Z-678341be-6823-4643-ba38-d76e6b1be504,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-05.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,58.3960005,15.6369996,197.434705,recomputed_geodesic,,0.000000,False,2026-09-09T07:03:40.375Z,ogrr-2026-09-09T06-58-39-908Z-f94fd321-1ae1-4e32-a4b4-021377a5a454,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-06.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,59.4370690,24.7535706,166.033873,recomputed_geodesic,,0.000000,False,2026-09-09T07:10:23.277Z,ogrr-2026-09-09T07-06-05-758Z-0b8d5c75-bcc6-4f76-882a-9ec625f3fddb,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-07.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,48.7385628,19.1436768,2.211380,recomputed_geodesic,,0.000000,False,2026-09-09T07:15:57.479Z,ogrr-2026-09-09T07-11-16-386Z-37cd9daf-13ea-4bbb-b012-338073d87046,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-08.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-medium,loc_017,Ireland,"Boleybeg East, County Galway",medium,infrastructure,53.2819335,-9.1382768,53.2799986,-9.1099834,1.899429,recomputed_geodesic,,0.000000,False,2026-09-09T07:22:12.361Z,ogrr-2026-09-09T07-17-26-976Z-821e64a1-3bd1-4358-a149-f474327f2ccf,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-medium/rounds/round-09.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,37.4351036,22.6500320,11.392174,recomputed_geodesic,,0.000000,False,2026-09-09T07:32:06.145Z,ogrr-2026-09-09T07-27-05-640Z-7cc7b9a9-90ae-45c4-84ba-4977a9938489,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-01.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,46.4993925,24.4995117,68.761129,recomputed_geodesic,,0.000000,False,2026-09-09T07:39:43.491Z,ogrr-2026-09-09T07-34-43-025Z-0c600308-e83c-4aba-ab4c-017c2ca0e999,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-02.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,41.7510982,24.3511963,55.568489,recomputed_geodesic,,0.000000,False,2026-09-09T07:47:49.472Z,ogrr-2026-09-09T07-42-48-645Z-93f61883-2b00-4e44-8181-2fbae149ac11,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-03.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,45.7991826,19.7973633,102.660647,recomputed_geodesic,,0.000000,False,2026-09-09T07:55:58.678Z,ogrr-2026-09-09T07-50-58-161Z-8818420f-e06c-4535-8655-bd3764aaa12e,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-04.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,56.9517675,24.4995117,103.450150,recomputed_geodesic,,0.000000,False,2026-09-09T08:05:07.421Z,ogrr-2026-09-09T08-00-07-120Z-b08cc385-d0fa-4723-b8ce-8d6a7a5b330f,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-05.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,55.8001748,23.6000061,26.877179,recomputed_geodesic,,0.000000,False,2026-09-09T08:14:19.908Z,ogrr-2026-09-09T08-09-19-488Z-6098c0e5-b770-49eb-b1c9-0f8c2ead4991,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-06.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_024,Denmark,"Lemvig Municipality, Central Denmark Region",hard,landscape,56.6011250,8.1639420,56.6000222,9.1996765,63.616157,recomputed_geodesic,,0.000000,False,2026-09-09T08:23:14.208Z,ogrr-2026-09-09T08-18-16-624Z-feba3dd3-2cfc-4290-80ac-e21a4877ae72,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-07.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r2,europe-hard,loc_025,Finland,"Utajärvi Municipality, North Ostrobothnia",hard,landscape,64.9428390,26.9554129,62.5001318,26.4990234,273.226266,recomputed_geodesic,,0.000000,False,2026-09-09T08:27:25.667Z,ogrr-2026-09-09T08-23-52-160Z-054c0d9c-6d69-4ec5-8363-bdb73ff221d0,gemini-3.8-flash-high aided run2,gemini-3.8-flash-high-aided/runs/recorded-r2/europe-hard/rounds/round-08.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_001,France,Paris,easy,landmark,48.8521298,2.3696389,48.8528995,2.3696029,0.085632,recomputed_geodesic,,0.000000,False,2026-09-09T08:36:59.880Z,ogrr-2026-09-09T08-35-01-908Z-5cec78a4-5877-40f1-bfa3-2ccd6aa103a5,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-01.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_002,Germany,Berlin,easy,landmark,52.5206008,13.4151229,52.5208011,13.4144998,0.047810,recomputed_geodesic,,0.000000,False,2026-09-09T08:40:38.693Z,ogrr-2026-09-09T08-37-54-858Z-75e947b9-c6ad-4dd0-ab81-cb5cc9985d0e,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-02.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_003,Austria,Salzburg,easy,landmark,47.8005438,13.0529765,47.8008006,13.0457979,0.538520,recomputed_geodesic,,0.000000,False,2026-09-09T08:44:01.143Z,ogrr-2026-09-09T08-41-37-372Z-5d00660c-4e5b-4849-bc9e-6c9da9086ccb,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-03.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_004,Czechia,Český Krumlov,easy,landmark,48.8126024,14.3129755,48.8126012,14.3129003,0.005524,recomputed_geodesic,,0.000000,False,2026-09-09T08:49:35.356Z,ogrr-2026-09-09T08-45-22-002Z-94623213-d4aa-4580-9835-16b4f99caa44,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-04.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_005,Croatia,Pula,easy,landmark,44.8747121,13.8493020,44.8738003,13.8499993,0.115343,recomputed_geodesic,,0.000000,False,2026-09-09T08:56:04.335Z,ogrr-2026-09-09T08-51-09-205Z-cfe5dedb-97d6-446e-8b91-cc011a2f9c69,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-05.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_006,Poland,"Sieniawka, Gmina Bogatynia",easy,text,50.9008842,14.8455043,50.8841998,14.8361993,1.968163,recomputed_geodesic,,0.000000,False,2026-09-09T09:02:54.863Z,ogrr-2026-09-09T08-57-54-436Z-23d9ee13-f175-42a5-abb1-2d83088d6a27,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-06.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_007,Slovenia,"Višnja Gora, Ivančna Gorica Municipality",easy,text,45.9577599,14.7424922,45.9568004,14.7435021,0.132300,recomputed_geodesic,,0.000000,False,2026-09-09T09:10:50.395Z,ogrr-2026-09-09T09-05-49-864Z-4c513e2a-be85-4c16-9fa6-9e20a96b5fa7,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-07.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-easy,loc_008,Norway,"Flåm, Aurland Municipality",easy,mixed,60.8634735,7.1179637,60.8634945,7.1139908,0.215899,recomputed_geodesic,,0.000000,False,2026-09-09T09:18:35.821Z,ogrr-2026-09-09T09-13-35-340Z-362e5707-b2bf-4fe7-8b3d-c1bff8b0fc25,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-easy/rounds/round-08.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_009,Spain,Valencia,medium,architecture,39.4667928,-0.3661343,39.4649994,-0.3670013,0.212636,recomputed_geodesic,,0.000000,False,2026-09-09T09:35:36.858Z,ogrr-2026-09-09T09-30-36-285Z-c4023e89-40cd-4e2d-9206-0442a6e0feb6,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-01.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_010,Italy,Bologna,medium,architecture,44.4930672,11.3250143,44.4900021,11.3199949,0.524789,recomputed_geodesic,,0.000000,False,2026-09-09T09:43:56.440Z,ogrr-2026-09-09T09-38-55-787Z-ea61f397-5552-42ca-88cf-11f524f9cdce,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-02.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_011,Netherlands,Utrecht,medium,infrastructure,52.1124003,5.0797161,52.1045028,5.0880003,1.046105,recomputed_geodesic,,0.000000,False,2026-09-09T09:51:25.835Z,ogrr-2026-09-09T09-46-25-330Z-4483ce0f-4323-474b-a256-1223ec3827ec,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-03.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_012,Belgium,"Merelbeke, Merelbeke-Melle",medium,mixed,50.9874591,3.7463905,50.9649985,3.9800119,16.597219,recomputed_geodesic,,0.000000,False,2026-09-09T10:01:01.817Z,ogrr-2026-09-09T09-56-01-398Z-d4bcef50-bcd6-4367-9c30-8e461db73c2b,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-04.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_013,Portugal,Coimbra,medium,infrastructure,40.2155817,-8.4337562,40.2110074,-8.4291744,0.640404,recomputed_geodesic,,0.000000,False,2026-09-09T10:09:00.762Z,ogrr-2026-09-09T10-04-00-322Z-1a020a98-32ba-43a1-be26-995e40dbb4eb,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-05.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_014,Sweden,Uppsala,medium,architecture,59.8481151,17.6140674,58.3900291,15.6500244,197.560054,recomputed_geodesic,,0.000000,False,2026-09-09T10:17:58.280Z,ogrr-2026-09-09T10-12-57-851Z-312bbef5-74e5-48c1-a640-e4f25c4994c7,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-06.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_015,Estonia,Tartu,medium,mixed,58.3478594,26.7197804,59.4300853,24.7501373,165.609798,recomputed_geodesic,,0.000000,False,2026-09-09T10:29:07.105Z,ogrr-2026-09-09T10-24-06-999Z-4c1a7a94-bf0e-4e38-a3cd-1bf15d920aac,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-07.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-medium,loc_016,Slovakia,Banská Bystrica,medium,mixed,48.7583857,19.1412898,48.7426699,19.1491699,1.841237,recomputed_geodesic,,0.000000,False,2026-09-09T10:55:54.238Z,ogrr-2026-09-09T10-50-53-962Z-10923642-bc70-4d69-af61-b2193f5989e0,gemini-3.8-flash-high aided replacement,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-medium/rounds/round-08.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-hard,loc_018,Greece,"Arcadia Regional Unit, Peloponnese",hard,landscape,37.3439407,22.5909077,37.4199537,22.7600670,17.193492,recomputed_geodesic,,0.000000,False,2026-09-09T11:05:27.333Z,ogrr-2026-09-09T11-00-27-147Z-62c67f21-7115-47b9-87bf-22a6189bdd99,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-01.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-hard,loc_019,Romania,"Vurpăr, Sibiu County",hard,architecture,45.8911426,24.3372001,46.5003928,24.4995117,68.870441,recomputed_geodesic,,0.000000,False,2026-09-09T11:14:23.187Z,ogrr-2026-09-09T11-09-22-618Z-a967bcb4-0653-41a2-8658-69be3c3046f9,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-02.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-hard,loc_020,Bulgaria,"Vărbina, Madan Municipality, Smolyan Province",hard,architecture,41.5643939,24.9701484,41.6000997,24.6972656,23.098770,recomputed_geodesic,,0.000000,False,2026-09-09T11:23:59.836Z,ogrr-2026-09-09T11-18-59-329Z-776d4135-0b13-4219-8c89-443248ba0c90,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-03.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-hard,loc_021,Hungary,"Csongrád District, Csongrád-Csanád County",hard,landscape,46.7060180,20.0496719,46.5116176,19.7973633,28.993368,recomputed_geodesic,,0.000000,False,2026-09-09T12:35:36.591Z,ogrr-2026-09-09T12-30-39-115Z-0f497648-007b-4d35-8b58-f1a3a228d2c1,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-04.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-hard,loc_022,Latvia,"Ranka Parish, Gulbene Municipality",hard,infrastructure,57.1907677,26.1476727,56.8113813,25.0048828,81.287616,recomputed_geodesic,,0.000000,False,2026-09-09T12:44:45.359Z,ogrr-2026-09-09T12-44-07-865Z-fd53309a-fff6-4e09-ab69-f861379a80ab,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-05.json
gemini-3.8-flash-high-aided,gemini-3.8-flash-high-aided/runs/recorded-r3,europe-hard,loc_023,Lithuania,"Pašakiai, Radviliškis District Municipality, Šiauliai County",hard,infrastructure,55.5966197,23.8297989,56.0005884,24.4006348,57.485724,recomputed_geodesic,,0.000000,False,2026-09-09T12:53:36.621Z,ogrr-2026-09-09T12-48-36-211Z-aef6c180-db80-4764-b0cb-090cdb71d546,gemini-3.8-flash-high aided run3,gemini-3.8-flash-high-aided/runs/recorded-r3/europe-hard/rounds/round-06.json
